DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Cyprus,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Czechia,2022,7714.551,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Czechia,2023,7571.872,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Germany,2022,8938.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Germany,2023,1859.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Denmark,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Denmark,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Estonia,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Estonia,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Greece,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Greece,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Spain,2022,15295.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Spain,2023,14778.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2022,155481.428,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2023,157950.621,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Finland,2022,6115.200,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Finland,2023,8021.700,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,France,2022,76809.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,France,2023,88138.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Georgia,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Croatia,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Croatia,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Hungary,2022,3992.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Hungary,2023,4015.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Ireland,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Ireland,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Italy,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Italy,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Lithuania,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Lithuania,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Luxembourg,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Luxembourg,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Latvia,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Latvia,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Moldova,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Montenegro,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,North Macedonia,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Malta,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Malta,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Netherlands,2022,965.858,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Netherlands,2023,930.521,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Norway,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Poland,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Poland,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Portugal,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Portugal,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Romania,2022,2822.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Romania,2023,2867.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Serbia,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Sweden,2022,12409.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Sweden,2023,11576.180,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Slovenia,2022,1336.549,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Slovenia,2023,1317.601,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Slovakia,2022,4096.990,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Slovakia,2023,4732.540,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Türkiye,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Kosovo*,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Albania,2022,1083.225,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Austria,2022,11383.034,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Austria,2023,11378.209,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2022,1691.201,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Belgium,2022,27967.689,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Belgium,2023,27059.746,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Bulgaria,2022,4899.368,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Bulgaria,2023,4848.470,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Cyprus,2022,2475.752,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Cyprus,2023,2455.029,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Czechia,2022,9714.143,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Czechia,2023,9613.903,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Germany,2022,101614.134,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Germany,2023,96560.710,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Denmark,2022,6884.399,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Denmark,2023,6754.080,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Estonia,2022,431.448,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Estonia,2023,140.327,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Greece,2022,13853.581,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Greece,2023,13428.122,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Spain,2022,62552.163,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Spain,2023,60095.324,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2022,514075.046,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2023,505519.652,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Finland,2022,8138.113,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Finland,2023,8049.544,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,France,2022,70346.305,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,France,2023,70896.154,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Georgia,2022,1538.268,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Croatia,2022,3311.918,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Croatia,2023,3624.981,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Hungary,2022,8066.496,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Hungary,2023,7841.531,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Ireland,2022,7266.375,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Ireland,2023,7242.229,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Italy,2022,53996.430,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Italy,2023,54494.453,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Lithuania,2022,3109.425,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Lithuania,2023,3244.937,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Luxembourg,2022,2340.941,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Luxembourg,2023,2254.354,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Latvia,2022,1616.128,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Latvia,2023,1625.668,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Moldova,2022,1115.886,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Montenegro,2022,413.898,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,North Macedonia,2022,1184.795,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Malta,2022,2600.264,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Malta,2023,2733.494,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Netherlands,2022,39127.844,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Netherlands,2023,38991.863,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Norway,2022,7672.964,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Poland,2022,33193.642,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Poland,2023,33301.366,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Portugal,2022,10979.114,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Portugal,2023,10697.473,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Romania,2022,10529.459,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Romania,2023,11130.073,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Serbia,2022,4474.737,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Sweden,2022,11468.504,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Sweden,2023,11128.726,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Slovenia,2022,2378.668,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Slovenia,2023,2202.690,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Slovakia,2022,3829.709,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Slovakia,2023,3726.196,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Türkiye,2022,48991.567,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Oil and petroleum products (excluding biofuel portion),Thousand tonnes of oil equivalent,Kosovo*,2022,765.020,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Albania,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Austria,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Austria,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Belgium,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Belgium,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Bulgaria,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Bulgaria,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Cyprus,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Cyprus,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Czechia,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Czechia,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Germany,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Germany,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Denmark,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Denmark,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Estonia,2022,7.809,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Estonia,2023,5.850,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Greece,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Greece,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Spain,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Spain,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2022,1279.085,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2023,934.293,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Finland,2022,875.775,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Finland,2023,613.620,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,France,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,France,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Georgia,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Croatia,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Croatia,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Hungary,2022,0.368,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Hungary,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Ireland,2022,320.893,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Ireland,2023,253.379,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Italy,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Italy,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Lithuania,2022,23.427,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Peat and peat products,Thousand tonnes of oil equivalent,Lithuania,2023,15.593,
